,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.469940818391877,0.843488332935756,0.4596763715575188,0.4596763715575188,0.4596763715575188,0.4596763715575188,0.4596763715575188,0.4596763715575188
client_1,0.4660055249704058,0.8377191114582203,0.4526787377467532,0.4526787377467532,0.4526787377467532,0.4526787377467532,0.45267873774675327,0.4526787377467532
client_2,0.4731805862156097,0.8447409818341248,0.4545980340130978,0.4545980340130978,0.4545980340130978,0.4545980340130978,0.4545980340130978,0.4545980340130978
client_3,0.47495709139245,0.8393666365868462,0.4558883732093908,0.4558883732093908,0.4558883732093908,0.4558883732093908,0.4558883732093908,0.4558883732093908
client_4,0.4642324486477419,0.8378009396356639,0.4541908461570737,0.4541908461570737,0.4541908461570737,0.4541908461570737,0.4541908461570737,0.4541908461570737
client_5,0.4611108000207327,0.8406637002526176,0.4538805862283905,0.4538805862283905,0.4538805862283905,0.4538805862283905,0.45388058622839056,0.4538805862283905
client_6,0.4743629507311306,0.8403443183645167,0.4481131903148968,0.4481131903148968,0.4481131903148968,0.4481131903148968,0.4481131903148968,0.4481131903148968
client_7,0.4659266055757192,0.8415022026836788,0.4524803207263529,0.4524803207263529,0.4524803207263529,0.4524803207263529,0.45248032072635297,0.4524803207263529
client_8,0.4626108449037323,0.828453479458733,0.4491512715411482,0.4491512715411482,0.4491512715411482,0.4491512715411482,0.44915127154114826,0.4491512715411482
client_9,0.4756396423600115,0.8347084552679435,0.4498491314370507,0.4498491314370507,0.4498491314370507,0.4498491314370507,0.4498491314370507,0.4498491314370507
