,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.5215821583976733,0.8818723422866456,0.8691623545952538,0.8199784186826827,0.8559950115131867,0.8460520175271503,0.7720204973651761,0.8542324358019491
client_1,0.5136213108876244,0.8789820257889419,0.8692522021419955,0.8185241381065074,0.856181677103174,0.8431487165693129,0.7703637670073317,0.853357441590119
client_2,0.5094533295884744,0.8853136570245088,0.8711341430256432,0.8223849184452345,0.8592570127234466,0.846713718129334,0.7733031401410984,0.8565778559700342
client_3,0.5156802840876682,0.8784033751994016,0.8650499858039483,0.8183632096663895,0.8516677156149517,0.8445067689209654,0.7714391784107216,0.8527133285222711
client_4,0.5149000745606743,0.880057939743782,0.867662640338969,0.8160932729321673,0.8519253969504073,0.8458540838533043,0.7760342516883854,0.8546633164527659
client_5,0.5155188227226705,0.880389841021213,0.8676833651937575,0.8183601992621434,0.8558415720138596,0.8435322436314336,0.7722633617891332,0.8505884861806143
client_6,0.5171060165336112,0.8804173450667343,0.8685988993935971,0.8238819613845287,0.8545943249579773,0.8449112952822131,0.7767683925745488,0.8539823108107021
client_7,0.519946525316597,0.8820183759832266,0.8699357987255798,0.8197749527243442,0.8542548474627816,0.8445865461443817,0.7711903116712262,0.8542464532965732
client_8,0.5094235728237547,0.8752427859404017,0.8628801954539478,0.813304299088801,0.851952238226738,0.8371685958683333,0.7653729709705663,0.8467812561139495
client_9,0.509618931595044,0.8738262496249499,0.861932497725684,0.8136779411684651,0.8470823912387042,0.8382956143246842,0.7690725449955923,0.846950503327498
