,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.4725754412602012,0.7647877522616562,0.4864933257417599,0.48839121908015437,0.5582969570443475,0.5137597267033592,0.7432782944265199,0.486809641298159
client_1,0.4701081799202884,0.7669386980451699,0.4854811159612829,0.48680964129815907,0.5591826406022649,0.5146454102612766,0.742202821534763,0.485797431517682
client_2,0.4785854368317834,0.7688998544948441,0.4921870057569431,0.49332574175997973,0.5670905295122414,0.5080027835768963,0.7458088188777124,0.4923767950907826
client_3,0.4703612323654077,0.7654836464857342,0.4853545897387233,0.48649332574175996,0.5579806414879483,0.514835199595116,0.7413804010881255,0.4860504839628013
client_4,0.4707408110330866,0.7637755424811792,0.4832036439552097,0.4851015372936041,0.5583602201556273,0.51692288226735,0.7362560890744607,0.483773011956728
client_5,0.4745998608211552,0.7621939646991839,0.4885810084139938,0.4900993230847093,0.5585500094894666,0.5115455178085658,0.7395457708610109,0.4894034288606314
client_6,0.4724489150376415,0.7660530144872525,0.4851648004048839,0.4861770101853609,0.5623457961662555,0.5149617258176757,0.7405579806414879,0.4855443790725628
client_7,0.4702347061428481,0.7690896438286835,0.4871892199658379,0.48832795596887457,0.5568419054849117,0.5128740431454419,0.7472638704371481,0.487821851078636
client_8,0.4624533434554311,0.7657366989308534,0.4792180679445815,0.4802302777250585,0.5526032770291643,0.5207819320554185,0.7468842917694692,0.4795976466122604
client_9,0.4794078572784209,0.7485923957740241,0.4947175302081356,0.4964888973239704,0.564876320617448,0.5053457329031442,0.7309419877269564,0.4954134244322136
