,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.51350667425824,0.670272664009616,0.4848484848484848,0.4848484848484848,0.4848484848484848,0.4848484848484848,0.48484848484848486,0.4848484848484848
client_1,0.514518884038717,0.6726766622382488,0.4841525906244069,0.4841525906244069,0.4841525906244069,0.4841525906244069,0.4841525906244069,0.4841525906244069
client_2,0.5078129942430569,0.6638830897703549,0.4893401657493516,0.4893401657493516,0.4893401657493516,0.4893401657493516,0.4893401657493516,0.4893401657493516
client_3,0.5146454102612766,0.6707787688998545,0.4840260644018472,0.4840260644018472,0.4840260644018472,0.4840260644018472,0.48402606440184726,0.4840260644018472
client_4,0.5167963560447902,0.6686910862276206,0.4806098563927374,0.4806098563927374,0.4806098563927374,0.4806098563927374,0.4806098563927374,0.4806098563927374
client_5,0.5114189915860062,0.6693237173404188,0.4864300626304801,0.4864300626304801,0.4864300626304801,0.4864300626304801,0.48643006263048016,0.4864300626304801
client_6,0.514835199595116,0.6734990826848865,0.4834566964003289,0.4834566964003289,0.4834566964003289,0.4834566964003289,0.48345669640032896,0.4834566964003289
client_7,0.512810780034162,0.6758398178022396,0.4849750110710444,0.4849750110710444,0.4849750110710444,0.4849750110710444,0.48497501107104446,0.4849750110710444
client_8,0.5207819320554185,0.673625608907446,0.4771936483836275,0.4771936483836275,0.4771936483836275,0.4771936483836275,0.4771936483836275,0.4771936483836275
client_9,0.5052824697918644,0.6525589928512684,0.4917441639779844,0.4917441639779844,0.4917441639779844,0.4917441639779844,0.4917441639779844,0.4917441639779844
