,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.499658833833469,0.877752563171933,0.5830086496689428,0.5830086496689428,0.5830086496689428,0.5830086496689428,0.5830086496689428,0.5830086496689428
client_1,0.501116889107178,0.8749244824470016,0.5904742904490408,0.5904742904490408,0.5904742904490408,0.5904742904490408,0.5904742904490408,0.5904742904490408
client_2,0.5049788743197364,0.8808384571608098,0.583715139745262,0.583715139745262,0.583715139745262,0.583715139745262,0.583715139745262,0.583715139745262
client_3,0.5076290639001777,0.8747543650455394,0.5834363641956991,0.5834363641956991,0.5834363641956991,0.5834363641956991,0.5834363641956991,0.5834363641956991
client_4,0.4995371410787901,0.8756325725234059,0.5923589380541867,0.5923589380541867,0.5923589380541867,0.5923589380541867,0.5923589380541867,0.5923589380541867
client_5,0.5002381042687672,0.8759528415319068,0.5940609166358441,0.5940609166358441,0.5940609166358441,0.5940609166358441,0.5940609166358441,0.5940609166358441
client_6,0.4948028468752332,0.8761497657390712,0.5947397932027975,0.5947397932027975,0.5947397932027975,0.5947397932027975,0.5947397932027975,0.5947397932027975
client_7,0.4974277807750077,0.8773560093723749,0.5893541371529224,0.5893541371529224,0.5893541371529224,0.5893541371529224,0.5893541371529224,0.5893541371529224
client_8,0.4925915609053616,0.8692069666150289,0.5886951989659608,0.5886951989659608,0.5886951989659608,0.5886951989659608,0.5886951989659608,0.5886951989659608
client_9,0.4974606033397621,0.8702325021766508,0.5893913767160639,0.5893913767160639,0.5893913767160639,0.5893913767160639,0.5893913767160639,0.5893913767160639
