,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.4974499809595459,0.8801953645105481,0.8359607691350156,0.692571907952822,0.8653741132811692,0.8101837752261984,0.809391253374534,0.8049638071167562
client_1,0.5019818821321488,0.8772372030012765,0.8325472105475042,0.6953782937117131,0.8627896973180529,0.8074140892801814,0.8092821082626178,0.8035779193580685
client_2,0.498479521076521,0.8830787192198056,0.8359920871172901,0.693265803107315,0.8688215351594537,0.8129853838411044,0.8080175663562212,0.8054607793811568
client_3,0.4927180503918174,0.876687896119511,0.8329385169964874,0.6893913434848455,0.8618185895213271,0.8094697598463878,0.8030270596612302,0.8024377793145261
client_4,0.4991850605808283,0.8785894124355383,0.8356522196665613,0.6969405890764462,0.8622478079991958,0.8102853871431832,0.8082473895029303,0.8079473165257207
client_5,0.494426561374889,0.8783698749559765,0.8349993958297389,0.7006656620440701,0.8632219634405874,0.80698218524219,0.8073401465116087,0.8031728372866975
client_6,0.4902586466386121,0.8789609113056651,0.8358075608070087,0.7015126119682575,0.8642414471119055,0.8110187846811623,0.8072083973545272,0.8067239262120776
client_7,0.488879604043976,0.8797329520972167,0.8356093538308619,0.6897370793357318,0.8635234887513206,0.8082803675863052,0.8069336085210143,0.8050475723350452
client_8,0.490964761199152,0.8726095299034277,0.8305309875010823,0.7005723619009132,0.8574861363687389,0.7995574302328191,0.800992175748187,0.8017789227902381
client_9,0.4918308827932347,0.8717807501768379,0.8280517221559203,0.6839500137211459,0.8570969625513583,0.805719052091362,0.7979435012201734,0.793206631812501
