,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.417285175696851,0.8816570658027518,0.8438254378863862,0.8049324548504135,0.7054973163132875,0.838345071342026,0.8245491529681401,0.8385637441879356
client_1,0.4213065038970791,0.8798579140424788,0.8423300442881427,0.8064060082571092,0.7073694701147246,0.8349449058733965,0.8240465208955584,0.835117186675097
client_2,0.4156223708992433,0.8857352579004728,0.846482573435478,0.8102905985999053,0.7125228622678665,0.8383622689874117,0.8272388129010605,0.836239148529241
client_3,0.423790996306463,0.8789214830163309,0.842983184888992,0.8050658834590683,0.7025396672291678,0.8360714782415867,0.8212266221792957,0.8337232814605974
client_4,0.4206579834461263,0.8806118559004783,0.8458803520587013,0.80287426735507,0.6977105808555716,0.8378523781989474,0.8247671096809924,0.8317298028352417
client_5,0.4253116858637549,0.880670358939282,0.8418241412213069,0.7994729511436405,0.7039629789066415,0.838001458914212,0.8217909397269367,0.8336958168032755
client_6,0.427195264270548,0.88065801839638,0.8441699916241419,0.8039566996625974,0.7054145226169479,0.8361309207794184,0.8261714945165641,0.8351371428591573
client_7,0.4123498385388538,0.8821006756566907,0.8445779597453593,0.8048524640386071,0.7062852729191734,0.8374915293411512,0.8258720569516624,0.8372508538581109
client_8,0.4175806319699026,0.8756294521580437,0.8373079538274527,0.793926622982998,0.7037137132080554,0.8370126721126923,0.8163407390301712,0.8307650014272564
client_9,0.4132388164655032,0.8740264070418778,0.8377357051115991,0.8017265748657425,0.7030742251555196,0.8275831138003348,0.8213698682994136,0.8240119814263396
