,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.616562282533055,0.7841462643132789,0.4864933257417599,0.48649332574175996,0.5517808565825267,0.5167330929335104,0.545264756120706,0.5177453027139874
client_1,0.6207376478775226,0.7823116340861643,0.4854811159612829,0.48548111596128296,0.5479850699057379,0.5177453027139874,0.5469095970139811,0.5176820396027076
client_2,0.6275700638957424,0.7880053141013476,0.4921870057569431,0.49218700575694313,0.5431770734484722,0.5116087809198456,0.5420383374454356,0.5128740431454419
client_3,0.6209907003226419,0.7823116340861643,0.4853545897387233,0.48535458973872336,0.5496931739102929,0.5177453027139874,0.5448851774530271,0.5178718289365472
client_4,0.6182703865376099,0.7822483709748845,0.4832036439552097,0.4832036439552097,0.5512747516922882,0.5198962484975012,0.5504523312456506,0.5200227747200608
client_5,0.6212437527677611,0.7794647940785728,0.4885810084139938,0.4885810084139938,0.5476054912380591,0.5138862529259189,0.5431770734484722,0.5144556209274372
client_6,0.6179540709812108,0.7822483709748845,0.4851648004048839,0.4851648004048839,0.5519073828050863,0.518567723160625,0.5486177010185361,0.5191370911621433
client_7,0.6198519643196052,0.7870563674321504,0.4871892199658379,0.4871892199658379,0.5493768583538938,0.5162269880432719,0.5441892832289492,0.5164800404883912
client_8,0.6225722781046372,0.7799708989688113,0.4792180679445815,0.4792180679445815,0.5579806414879483,0.5242614031758082,0.5558929588157145,0.5248940342886063
client_9,0.6192193332068071,0.7710508002783577,0.4947175302081356,0.49471753020813564,0.5369772885430506,0.5095210982476118,0.5352691845384956,0.5081925729107357
