,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.4428841970319321,0.8808341929707161,0.8233807964244639,0.8410822587665792,0.8624740366547563,0.8606929331479005,0.8690692830616217,0.7881006294003515
client_1,0.4464075242961194,0.8786720725586332,0.8223245300206968,0.8390499395939688,0.8598340300992225,0.8582395214097811,0.8664609086729577,0.7896425134510409
client_2,0.4414661731309786,0.8843415442675314,0.8251358125196356,0.8464015326806733,0.8653003215689465,0.8617950006773413,0.8729005784782273,0.793102880925975
client_3,0.4495293271840609,0.8778411811114963,0.8196916540675373,0.8361892525955061,0.8570166869299549,0.8590288170234693,0.8665872852086114,0.781252904101986
client_4,0.4397442387126291,0.8791927076897504,0.8256449068802536,0.8373539714561571,0.859089436940777,0.8605869971069074,0.8671447207590399,0.7900939440134953
client_5,0.444577749697066,0.8797265671475019,0.8243662955515065,0.838326064283075,0.861144503495378,0.8591368787129163,0.8665116560973177,0.7968170926750411
client_6,0.4360265918833106,0.8794152832603555,0.824900150330902,0.8362862316268774,0.8608347830668138,0.8594981692291221,0.8677975495784175,0.7948342262999382
client_7,0.4387596715933053,0.8811764443164174,0.8216808289386509,0.8430705020573236,0.8593794378747277,0.8597395620225237,0.8714106969807562,0.7933926490107877
client_8,0.4538271881123972,0.8748160523049391,0.8174157277243759,0.834930393185091,0.8589439024077334,0.8534540968674127,0.8644257698364588,0.7965095080936665
client_9,0.4471096013758931,0.8725365339520711,0.8172617860160869,0.8324227156853672,0.8522890938183756,0.8517646962759498,0.8613026779129898,0.7802645971698896
