,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.51350667425824,0.5343835009805782,0.4863667995192003,0.4863667995192003,0.4863667995192003,0.4863667995192003,0.48636679951920037,0.4863667995192003
client_1,0.514518884038717,0.5346998165369773,0.4853545897387233,0.4853545897387233,0.4853545897387233,0.4853545897387233,0.48535458973872336,0.4853545897387233
client_2,0.5078129942430569,0.5288163471879547,0.4920604795343835,0.4920604795343835,0.4920604795343835,0.4920604795343835,0.4920604795343835,0.4920604795343835
client_3,0.5146454102612766,0.5369140254317707,0.4852280635161637,0.4852280635161637,0.4852280635161637,0.4852280635161637,0.4852280635161637,0.4852280635161637
client_4,0.5167963560447902,0.534446764091858,0.4830771177326501,0.4830771177326501,0.4830771177326501,0.4830771177326501,0.4830771177326501,0.4830771177326501
client_5,0.5114189915860062,0.5309672929714684,0.4885810084139938,0.4885810084139938,0.4885810084139938,0.4885810084139938,0.4885810084139938,0.4885810084139938
client_6,0.514835199595116,0.5352691845384956,0.4849750110710444,0.4849750110710444,0.4849750110710444,0.4849750110710444,0.48497501107104446,0.4849750110710444
client_7,0.512810780034162,0.5360916049851332,0.4870626937432783,0.4870626937432783,0.4870626937432783,0.4870626937432783,0.4870626937432783,0.4870626937432783
client_8,0.5207819320554185,0.546276965901183,0.4792180679445815,0.4792180679445815,0.4792180679445815,0.4792180679445815,0.4792180679445815,0.4792180679445815
client_9,0.5052824697918644,0.5265388751818815,0.4944012146517366,0.4944012146517366,0.4944012146517366,0.4944012146517366,0.4944012146517366,0.4944012146517366
