,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.402329143365407,0.853001110386091,0.4676512458480676,0.4676512458480676,0.4676512458480676,0.4676512458480676,0.4676512458480676,0.4676512458480676
client_1,0.3934164411754913,0.8523424469036257,0.4611299902990807,0.4611299902990807,0.4611299902990807,0.4611299902990807,0.46112999029908075,0.4611299902990807
client_2,0.3982929880291548,0.8569584400719551,0.4680701507732739,0.4680701507732739,0.4680701507732739,0.4680701507732739,0.4680701507732739,0.4680701507732739
client_3,0.390699655449329,0.8523075313418698,0.4660988272715445,0.4660988272715445,0.4660988272715445,0.4660988272715445,0.4660988272715445,0.4660988272715445
client_4,0.4008239017013302,0.8536024992586725,0.4627536640780865,0.4627536640780865,0.4627536640780865,0.4627536640780865,0.4627536640780865,0.4627536640780865
client_5,0.4052225121271323,0.8510071127433603,0.455056932315568,0.455056932315568,0.455056932315568,0.455056932315568,0.45505693231556804,0.455056932315568
client_6,0.3946904488010813,0.851149341930971,0.4543967182223479,0.4543967182223479,0.4543967182223479,0.4543967182223479,0.4543967182223479,0.4543967182223479
client_7,0.3993372469371145,0.8548067078230712,0.4616998785697354,0.4616998785697354,0.4616998785697354,0.4616998785697354,0.4616998785697354,0.4616998785697354
client_8,0.3985685018939212,0.8445670762411518,0.4643023201737083,0.4643023201737083,0.4643023201737083,0.4643023201737083,0.4643023201737083,0.4643023201737083
client_9,0.3974054065477885,0.8455669330949237,0.460551585264674,0.460551585264674,0.460551585264674,0.460551585264674,0.46055158526467405,0.460551585264674
