,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.4299961326330633,0.7837866648894507,0.4479584980582262,0.4479584980582262,0.4479584980582262,0.4479584980582262,0.4479584980582262,0.4479584980582262
client_1,0.4138255675829265,0.7716126005369232,0.4399734351896207,0.4399734351896207,0.4399734351896207,0.4399734351896207,0.43997343518962073,0.4399734351896207
client_2,0.4093074049888823,0.7847878288667777,0.440020538010692,0.440020538010692,0.440020538010692,0.440020538010692,0.440020538010692,0.440020538010692
client_3,0.4152523276076993,0.7790965543010192,0.442912789456852,0.442912789456852,0.442912789456852,0.442912789456852,0.44291278945685203,0.442912789456852
client_4,0.4167776614540226,0.7793908202831318,0.4374319394644639,0.4374319394644639,0.4374319394644639,0.4374319394644639,0.4374319394644639,0.4374319394644639
client_5,0.4160578220411691,0.7724679660021926,0.4321254754637358,0.4321254754637358,0.4321254754637358,0.4321254754637358,0.43212547546373586,0.4321254754637358
client_6,0.4159490476591356,0.7814498297252818,0.4320802574933037,0.4320802574933037,0.4320802574933037,0.4320802574933037,0.43208025749330375,0.4320802574933037
client_7,0.4175348461222781,0.7793931982199369,0.4380183978336899,0.4380183978336899,0.4380183978336899,0.4380183978336899,0.43801839783368995,0.4380183978336899
client_8,0.4125744739196951,0.7698326100831657,0.4321359774461411,0.4321359774461411,0.4321359774461411,0.4321359774461411,0.43213597744614113,0.4321359774461411
client_9,0.4128979332463847,0.769645671018474,0.4376608872409994,0.4376608872409994,0.4376608872409994,0.4376608872409994,0.4376608872409994,0.4376608872409994
