,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.469520718849633,0.882314638336308,0.8618884846185654,0.8211660960404668,0.8438187653166715,0.850408468604398,0.8521313853808724,0.864014182695119
client_1,0.4766971890085986,0.8790819895110353,0.8595444653664879,0.816239184362681,0.8425454253322588,0.8485319288358278,0.8499437261444565,0.8605516571466403
client_2,0.4609527837122975,0.884637981132444,0.8654081757487502,0.8224002907283036,0.8474867277949772,0.8535098685253465,0.8542692513025609,0.8655630515006711
client_3,0.4674580912046647,0.8785531147034564,0.8598165857310134,0.8192949417192796,0.8376384996279544,0.849769850919026,0.8497858014488303,0.8597884419785259
client_4,0.4762687839705673,0.8800718351276008,0.8607722208102461,0.8221364506817568,0.8402256440446292,0.8479893331533184,0.8515643974431083,0.8611417466660936
client_5,0.4774291712879071,0.8804589954512964,0.8580910490990528,0.8190091617326629,0.8466515368893357,0.845442323427397,0.8505610086068315,0.8620800544176089
client_6,0.4757594104385489,0.8809058860487855,0.8617521713795997,0.8211366062171573,0.8449693786229784,0.8489581979724443,0.8518325702597721,0.8636519532778569
client_7,0.4734442702494763,0.8817347444759737,0.862426872635156,0.8191607929129401,0.840171575155357,0.8515589104026242,0.8518218929017809,0.8636669665178177
client_8,0.4824963917674566,0.8758751086478911,0.851175722528521,0.8128331280649931,0.8435352500264605,0.8396871341653116,0.8473413099327427,0.8586678405449875
client_9,0.4728036720156188,0.8736027166267947,0.8559574269825295,0.8106037240182815,0.8329196789411951,0.8447121473289237,0.8426394137276143,0.85679229547247
