,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.5897447329554293,0.8698234756862935,0.4425519543259799,0.4425519543259799,0.4425519543259799,0.4425519543259799,0.44255195432597993,0.4425519543259799
client_1,0.580499043767447,0.865569743065836,0.4507697655228246,0.4507697655228246,0.4507697655228246,0.4507697655228246,0.45076976552282466,0.4507697655228246
client_2,0.5888241740680473,0.8720535176427373,0.4422778216706277,0.4422778216706277,0.4422778216706277,0.4422778216706277,0.4422778216706277,0.4422778216706277
client_3,0.5840490295732917,0.8663569919239527,0.4435129732043917,0.4435129732043917,0.4435129732043917,0.4435129732043917,0.4435129732043917,0.4435129732043917
client_4,0.5891105755538497,0.8655028457329358,0.4505485086566959,0.4505485086566959,0.4505485086566959,0.4505485086566959,0.45054850865669593,0.4505485086566959
client_5,0.5811728213335274,0.8670766642087678,0.4544967854362035,0.4544967854362035,0.4544967854362035,0.4544967854362035,0.45449678543620353,0.4544967854362035
client_6,0.58532931459639,0.8665820935838146,0.4540312498307571,0.4540312498307571,0.4540312498307571,0.4540312498307571,0.4540312498307571,0.4540312498307571
client_7,0.5820994629880226,0.8687312358746927,0.4464489441019977,0.4464489441019977,0.4464489441019977,0.4464489441019977,0.44644894410199776,0.4464489441019977
client_8,0.5772445291176347,0.8601763784250144,0.4535470208828463,0.4535470208828463,0.4535470208828463,0.4535470208828463,0.4535470208828463,0.4535470208828463
client_9,0.5803885277770751,0.8612720655079851,0.4528476741456785,0.4528476741456785,0.4528476741456785,0.4528476741456785,0.45284767414567856,0.4528476741456785
