,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.4426062961182305,0.8630881533771453,0.4055615508109375,0.4055615508109375,0.4055615508109375,0.4055615508109375,0.40556155081093753,0.4055615508109375
client_1,0.4418028482114248,0.860476031442476,0.4036764939385197,0.4036764939385197,0.4036764939385197,0.4036764939385197,0.4036764939385197,0.4036764939385197
client_2,0.4347132572810979,0.86493743160535,0.4063916752041551,0.4063916752041551,0.4063916752041551,0.4063916752041551,0.4063916752041551,0.4063916752041551
client_3,0.4377969314096775,0.8606598648458976,0.4032249631960151,0.4032249631960151,0.4032249631960151,0.4032249631960151,0.40322496319601514,0.4032249631960151
client_4,0.4525964910998544,0.8605491093475675,0.3995374888640599,0.3995374888640599,0.3995374888640599,0.3995374888640599,0.3995374888640599,0.3995374888640599
client_5,0.4343396025020978,0.8607057993233422,0.4069913919512605,0.4069913919512605,0.4069913919512605,0.4069913919512605,0.4069913919512605,0.4069913919512605
client_6,0.4402500198604968,0.8605534193526513,0.4016095766979058,0.4016095766979058,0.4016095766979058,0.4016095766979058,0.40160957669790587,0.4016095766979058
client_7,0.4403454000754129,0.862808278557394,0.4040617127565663,0.4040617127565663,0.4040617127565663,0.4040617127565663,0.4040617127565663,0.4040617127565663
client_8,0.4423861482358148,0.853784234108542,0.4142531840647622,0.4142531840647622,0.4142531840647622,0.4142531840647622,0.4142531840647622,0.4142531840647622
client_9,0.4402405267254941,0.8539233191275977,0.4104900482465592,0.4104900482465592,0.4104900482465592,0.4104900482465592,0.4104900482465592,0.4104900482465592
