,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.4966692983132096,0.8678392793432461,0.4378018376561385,0.4378018376561385,0.4378018376561385,0.4378018376561385,0.43780183765613856,0.4378018376561385
client_1,0.4894583856905145,0.862787926843411,0.4464622648084662,0.4464622648084662,0.4464622648084662,0.4464622648084662,0.44646226480846624,0.4464622648084662
client_2,0.495802093704954,0.8687477802263119,0.4396316913066216,0.4396316833002242,0.4396316833002242,0.4396316833002242,0.4396316833002242,0.4396316833002242
client_3,0.4972829862724501,0.8645287375512164,0.4369365641581421,0.4369365641581421,0.4369365641581421,0.4369365641581421,0.4369365641581421,0.4369365641581421
client_4,0.4936732570532856,0.8638303431653351,0.4445151554403024,0.4445151554403024,0.4445151554403024,0.4445151554403024,0.4445151554403024,0.4445151554403024
client_5,0.4926713762902446,0.8647843330001961,0.4450897807899869,0.4450897807899869,0.4450897807899869,0.4450897807899869,0.4450897807899869,0.4450897807899869
client_6,0.4935246608726037,0.8660704634723724,0.4468651435575032,0.4468651435575032,0.4468651435575032,0.4468651435575032,0.4468651435575032,0.4468651435575032
client_7,0.4901894704283937,0.8669608117069014,0.4414927015768506,0.4414927015768506,0.4414927015768506,0.4414927015768506,0.4414927015768506,0.4414927015768506
client_8,0.4950561521166694,0.8593533325635772,0.4459064762161347,0.4459064762161347,0.4459064762161347,0.4459064762161347,0.4459064762161347,0.4459064762161347
client_9,0.5057787398768523,0.8570913588161325,0.4441450253080693,0.4441450253080693,0.4441450253080693,0.4441450253080693,0.4441450253080693,0.4441450253080693
