,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.4452414484971338,0.8814366467141078,0.7787470003474863,0.7928872249207102,0.8091836026845999,0.8242019230137649,0.8315051266642776,0.7955290498693282
client_1,0.4576711958452263,0.8789905897590427,0.7805411762572076,0.7921145206447118,0.8081956617058448,0.8230395133729478,0.8263731328662548,0.7942349003588087
client_2,0.4434765074685276,0.8849678447066344,0.7824722906591283,0.7934301103954103,0.8142402745489756,0.8251410246843637,0.8339769649540769,0.7960369853928083
client_3,0.4522464851152956,0.8784350759761147,0.7788687044676865,0.7922136980041569,0.8072471804975091,0.8243065645362762,0.8305639629864391,0.7925521360411153
client_4,0.4375224037020251,0.8804562660664373,0.7806180375031762,0.7943030673282473,0.8066355810743399,0.8262440912164154,0.8296410317510001,0.7936518354039057
client_5,0.4545209234156211,0.8809772172071535,0.7739295791188507,0.7928743531518051,0.8122841877238368,0.8207979910281676,0.8231144842420159,0.7879602801940495
client_6,0.447874615997014,0.8808555418124586,0.7762698372234003,0.7965532528417335,0.8125825804904516,0.8206962623906988,0.829614330462836,0.7925078803471002
client_7,0.4410958449421928,0.8819684194807069,0.7818434136856883,0.7920338593752247,0.8076497958984117,0.8249688670948139,0.830646198934114,0.7951026479974002
client_8,0.4444725806399882,0.8756990268997744,0.7683484317819538,0.7888044321924904,0.807926621379339,0.8157487403259276,0.8164353709423421,0.7800580524524756
client_9,0.4442713014787137,0.8733190315336591,0.7791367894183547,0.7865337759536998,0.8005634635822854,0.8209122032381904,0.8233744284590336,0.7889045322049866
