,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.5124312376871865,0.8810017762012108,0.7904559423759123,0.7747398138377081,0.7655747950207411,0.8256224914782554,0.8378275506798891,0.8139952543851119
client_1,0.5103623958107718,0.8782533272666138,0.7907266848277308,0.774092162289813,0.7626016536842009,0.8225532336862138,0.8346721486329646,0.8123488747680319
client_2,0.5048956718376251,0.8836201838717208,0.7946411580709449,0.7772042492833474,0.7704114455614615,0.8278804455912454,0.8391869839676694,0.8165424660921062
client_3,0.5080085999873101,0.8773749225305761,0.7891248630866127,0.7746412132208502,0.7584162638042982,0.8263499467728177,0.8349072497921863,0.8106350938573716
client_4,0.5103199589222324,0.8799778369429438,0.7951326874528145,0.7811404847024006,0.7583829472259733,0.8278318030941734,0.834748450760866,0.8146479927452954
client_5,0.5216897844547312,0.8786834844901549,0.7919065995702382,0.7766559454742425,0.7643590064263086,0.8263670889814657,0.8308409601553236,0.8089635657782843
client_6,0.5170682984138425,0.8798638629039599,0.7957219560572047,0.7804183256737564,0.7600837486465781,0.8268460944649508,0.8365489606030232,0.81254535908339
client_7,0.5090373051163756,0.880576149296718,0.7911896449437501,0.7769024136207457,0.7651285862913718,0.8249137042869166,0.8366601144112038,0.8168860459578038
client_8,0.5096207507048082,0.873332723942948,0.7858155968658089,0.7717838780962644,0.7559368655524444,0.823466733699609,0.8245151337291163,0.802788426072928
client_9,0.5032941397417863,0.8737234370942294,0.7848289355752971,0.7722970783405387,0.7557287865799827,0.817462455774521,0.8306053923303116,0.8102135839665288
