,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.4988225277488384,0.8017677663777143,0.5278488788721131,0.5278488788721131,0.5278488788721131,0.5278488788721131,0.5278488788721131,0.5278488788721131
client_1,0.4910785061782836,0.8022731356253112,0.5360034510316034,0.5360034510316034,0.5360034510316034,0.5360034510316034,0.5360034510316034,0.5360034510316034
client_2,0.4963518449782114,0.8072177032335918,0.5298405798168969,0.5298405798168969,0.5298405798168969,0.5298405798168969,0.5298405798168969,0.5298405798168969
client_3,0.4955271301608095,0.8029399045563879,0.5299140930581628,0.5299140930581628,0.5299140930581628,0.5299140930581628,0.5299140930581628,0.5299140930581628
client_4,0.4992953421679767,0.7964198215037779,0.5382657474365421,0.5382657474365421,0.5382657474365421,0.5382657474365421,0.5382657474365421,0.5382657474365421
client_5,0.4979010609370737,0.7982510760541441,0.5400869450979655,0.5400869450979655,0.5400869450979655,0.5400869450979655,0.5400869450979655,0.5400869450979655
client_6,0.5062923966327237,0.802836684611241,0.5409891652217401,0.5409891652217401,0.5409891652217401,0.5409891652217401,0.5409891652217401,0.5409891652217401
client_7,0.4953807656267737,0.8062093313460305,0.5340452243073395,0.5340452243073395,0.5340452243073395,0.5340452243073395,0.5340452243073395,0.5340452243073395
client_8,0.5062683017572894,0.7896242546995225,0.536153808529541,0.536153808529541,0.536153808529541,0.536153808529541,0.536153808529541,0.536153808529541
client_9,0.5011729098147661,0.7912279128776076,0.5369025977955866,0.5369025977955866,0.5369025977955866,0.5369025977955866,0.5369025977955866,0.5369025977955866
