,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.5825661133106471,0.8656817083316444,0.5398238345471856,0.5398238345471856,0.5398238345471856,0.5398238345471856,0.5398238345471856,0.5398238345471856
client_1,0.5708803033846893,0.8626078191017774,0.5471730631111562,0.5471730631111562,0.5471730631111562,0.5471730631111562,0.5471730631111562,0.5471730631111562
client_2,0.5879593950750407,0.8675752273096295,0.54183493979029,0.54183493979029,0.54183493979029,0.54183493979029,0.54183493979029,0.54183493979029
client_3,0.5828306926968204,0.8628757227008005,0.5418452495781241,0.5418452495781241,0.5418452495781241,0.5418452495781241,0.5418452495781241,0.5418452495781241
client_4,0.5787327352260097,0.8641312335180635,0.5484259895797122,0.5484259895797122,0.5484259895797122,0.5484259895797122,0.5484259895797122,0.5484259895797122
client_5,0.5758037546715078,0.8621565127087503,0.5514962568032422,0.5514962568032422,0.5514962568032422,0.5514962568032422,0.5514962568032422,0.5514962568032422
client_6,0.5833218662130921,0.8650253478903698,0.5525806131876712,0.5525806131876712,0.5525806131876712,0.5525806131876712,0.5525806131876712,0.5525806131876712
client_7,0.5870666547738632,0.8653738497309045,0.5462840948524121,0.5462840948524121,0.5462840948524121,0.5462840948524121,0.5462840948524121,0.5462840948524121
client_8,0.5888983424581525,0.8555042224339052,0.5474876598447016,0.5474876598447016,0.5474876598447016,0.5474876598447016,0.5474876598447016,0.5474876598447016
client_9,0.5833457949730972,0.8570132747684297,0.5484434584716789,0.5484434584716789,0.5484434584716789,0.5484434584716789,0.5484434584716789,0.5484434584716789
