,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.4913645853103056,0.7793382678560131,0.5109128866957677,0.48649332574175996,0.4865565888530398,0.5624090592775353,0.4964256342126906,0.5147719364838362
client_1,0.4934522679825394,0.7791484785221737,0.515531093819194,0.48548111596128296,0.4863667995192003,0.5632314797241729,0.4943379515404567,0.5133168849244005
client_2,0.4884544821914341,0.7825014234200038,0.5200860378313406,0.49218700575694313,0.4909850066426267,0.5687986335167964,0.5012336306699563,0.5238818245081293
client_3,0.4903523755298286,0.7743404820649079,0.5105333080280888,0.48535458973872336,0.4835199595116087,0.5620927437211362,0.4938951097614981,0.5144556209274372
client_4,0.4923135319795027,0.7776301638514582,0.5117353071424052,0.4832036439552097,0.4822546972860125,0.5642436895046499,0.4916176377554248,0.5129373062567217
client_5,0.4895932181944708,0.7768710065161004,0.5202125640539002,0.4885810084139938,0.4874422724109571,0.5649395837287278,0.4983867906623648,0.5188207756057442
client_6,0.4919339533118239,0.7795280571898526,0.5111659391408869,0.4851015372936041,0.4866831150755994,0.5610172708293794,0.4951603719870943,0.5152780413740747
client_7,0.4900360599734294,0.7823116340861643,0.5142658315935977,0.4871892199658379,0.4885810084139938,0.5586132726007466,0.4964888973239704,0.5154678307079142
client_8,0.5016132093376352,0.7788954260770544,0.509774150692731,0.4792180679445815,0.4804200670588979,0.5547542228126779,0.4866831150755994,0.5100904662491301
client_9,0.4821914341747327,0.7649142784842159,0.519263617384703,0.49471753020813564,0.4961093186562915,0.5675333712912001,0.503700892009869,0.5228696147276523
