,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.4383500980578225,0.7669386980451699,0.5338773960903397,0.6221926994369583,0.56082748149554,0.5935977731384829,0.5267286645157209,0.5448851774530271
client_1,0.4436009362940469,0.7705446953881192,0.5322325551970646,0.6242803821091921,0.5633580059467325,0.5934079838046435,0.5274878218510787,0.5451382298981464
client_2,0.4473967229708357,0.7735180616182704,0.5271082431833998,0.6168153349781742,0.5660783197317644,0.5899285126842538,0.5220471942810148,0.5400139178844816
client_3,0.4411336749541342,0.7653571202631746,0.5315999240842665,0.6263048016701461,0.5593724299361043,0.5916998798000885,0.5267286645157209,0.5426077054469539
client_4,0.4401214651736572,0.7681406971594863,0.5353957107610552,0.6285190105649395,0.5586765357120264,0.5961915607009552,0.529069399633074,0.54728917568166
client_5,0.4456253558550009,0.7666223824887708,0.5295755045233125,0.6201682798760043,0.5621560068324161,0.5887265135699373,0.5242614031758082,0.5438097045612703
client_6,0.4427785158474093,0.7717466945024356,0.5337508698677801,0.6267476434491048,0.5608907446068198,0.594926298475359,0.5291959258556336,0.5472259125703802
client_7,0.4385398873916619,0.7724425887265136,0.5301448725248308,0.6225090149933574,0.5620294806098564,0.5922692478016068,0.5249572973998862,0.5426077054469539
client_8,0.4380970456127032,0.7690263807174037,0.5403934965521604,0.6312393243499715,0.5527298032517239,0.6017587144935788,0.5333712912001012,0.5556399063705953
client_9,0.4458784083001202,0.7565635477952806,0.5216676156133359,0.6079584993990005,0.5667742139558424,0.5821471499968368,0.5168596191560701,0.5355855000948947
