,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.4985133168849244,0.7744037451761878,0.5562092743721136,0.7208831530334662,0.5109761498070475,0.7042449547668754,0.7764281647371418,0.5245777187322073
client_1,0.4995887897766812,0.7771873220724995,0.5572847472638705,0.724995255266654,0.5135699373695198,0.7039919023217562,0.7725058518377934,0.5254001391788448
client_2,0.4959827924337319,0.7818055291959258,0.5517175934712469,0.7231606250395395,0.518567723160625,0.7106345290061366,0.7767444802935408,0.5193901436072627
client_3,0.5018662617827545,0.776681217182261,0.5560827481495539,0.718921996583792,0.5142658315935977,0.7037388498766369,0.774656797621307,0.5238818245081293
client_4,0.5023091035617132,0.7772505851837793,0.5590561143797051,0.7229708357057,0.5113557284747264,0.7055734801037515,0.7719997469475549,0.5266654014044411
client_5,0.4964888973239704,0.7752261656228253,0.5530461188081229,0.7146201050167648,0.5172391978237489,0.7046245334345543,0.7698488011640412,0.5220471942810148
client_6,0.4987031062187638,0.7760485860694629,0.5590561143797051,0.7262605174922503,0.5129373062567217,0.7071550578857468,0.7748465869551464,0.5266021382931613
client_7,0.4973745808818878,0.7800974251913709,0.5538685392547605,0.7265768330486493,0.5134434111469602,0.7000695894224078,0.7800974251913709,0.5232491933953312
client_8,0.5046498386790662,0.7758587967356234,0.5655722148415259,0.7258176757132916,0.5091415195799329,0.6974125387486556,0.7676345922692478,0.5321692920857848
client_9,0.494591003985576,0.7654836464857342,0.5444423356740684,0.7059530587714303,0.5186309862719048,0.7072183209970266,0.764534699816537,0.515531093819194
