,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.51350667425824,0.785791105206554,0.5136332004807996,0.5136332004807996,0.5136332004807996,0.5136332004807996,0.5136332004807996,0.5136332004807996
client_1,0.514518884038717,0.7843993167583981,0.5145821471499968,0.5145821471499968,0.5145821471499968,0.5145821471499968,0.5145821471499968,0.5145821471499968
client_2,0.5078129942430569,0.7926235212247739,0.5080027835768963,0.5080027835768963,0.5080027835768963,0.5080027835768963,0.5080027835768963,0.5080027835768963
client_3,0.5146454102612766,0.784462579869678,0.514518884038717,0.514518884038717,0.514518884038717,0.514518884038717,0.514518884038717,0.514518884038717
client_4,0.5167963560447902,0.7838932118681596,0.5168596191560701,0.5168596191560701,0.5168596191560701,0.5168596191560701,0.5168596191560701,0.5168596191560701
client_5,0.5114189915860062,0.7825014234200038,0.511482254697286,0.511482254697286,0.511482254697286,0.511482254697286,0.511482254697286,0.511482254697286
client_6,0.514835199595116,0.7866135256531916,0.5149617258176757,0.5149617258176757,0.5149617258176757,0.5149617258176757,0.5149617258176757,0.5149617258176757
client_7,0.512810780034162,0.7915480483330171,0.5128740431454419,0.5128740431454419,0.5128740431454419,0.5128740431454419,0.5128740431454419,0.5128740431454419
client_8,0.5207819320554185,0.7785158474093756,0.5209084582779782,0.5209084582779782,0.5209084582779782,0.5209084582779782,0.5209084582779782,0.5209084582779782
client_9,0.5052824697918644,0.7757955336243436,0.5051559435693047,0.5051559435693047,0.5051559435693047,0.5051559435693047,0.5051559435693047,0.5051559435693047
