,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.4415132536218131,0.7916745745555767,0.7242360979312963,0.48649332574175996,0.7094957930030998,0.7360030366293414,0.6532548870753464,0.6462326817232872
client_1,0.4495476687543493,0.7918011007781363,0.7255646232681723,0.48548111596128296,0.7136078952362878,0.738153982412855,0.6487632061744797,0.6456633137217689
client_2,0.4487252483077117,0.794268362118049,0.7244891503764155,0.49218700575694313,0.712469159233251,0.7406212437527677,0.6569241475295755,0.6394635288163472
client_3,0.4432846207376478,0.7870563674321504,0.7251850446004935,0.48535458973872336,0.7090529512241412,0.7345479850699057,0.652369203517429,0.6424368950464984
client_4,0.4478395647497944,0.789207313215664,0.7242993610425761,0.4832036439552097,0.7082305307775036,0.7385335610805339,0.6474979439488834,0.6438919466059341
client_5,0.4470804074144366,0.7901562598848612,0.7205668374770671,0.4885810084139938,0.7086733725564623,0.7327133548427912,0.6502815208451952,0.640222686151705
client_6,0.4436641994053267,0.7896501549946227,0.7271462010501677,0.4851648004048839,0.7133548427911685,0.7357499841842222,0.647624470171443,0.6461061555007275
client_7,0.4509394572025052,0.794268362118049,0.726703359271209,0.4871892199658379,0.7143037894603657,0.7389131397482128,0.6548997279686215,0.6416144745998609
client_8,0.4407540962864553,0.7860441576516733,0.7222116783703423,0.4792180679445815,0.7179730499145948,0.7253115708230531,0.643259315493136,0.6544568861896628
client_9,0.456759663440248,0.7814259505282469,0.7117732650091732,0.49471753020813564,0.6939963307395458,0.7329031441766306,0.6519263617384703,0.6380717403681913
