,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.4845954324033656,0.7749731131777061,0.4865565888530398,0.5745555766432593,0.6603403555386854,0.4992724742202821,0.6128930220788258,0.6237110141076738
client_1,0.4842158537356867,0.7764281647371418,0.4854811159612829,0.5744923135319795,0.659454671980768,0.5014234200037958,0.6100461820712343,0.6216865945467198
client_2,0.4908584804200671,0.7813626874169671,0.4922502688682229,0.5850572531157082,0.6571139368634149,0.5052192066805845,0.6210539634339217,0.6183336496488897
client_3,0.4840260644018472,0.7745935345100272,0.4853545897387233,0.5749351553109382,0.6580628835326121,0.4991459479977225,0.6116277598532296,0.6218131207692794
client_4,0.4814322768393749,0.7740874296197887,0.4832036439552097,0.5772758904282913,0.661479091541722,0.4980704751059657,0.61150123363067,0.6252925918896691
client_5,0.4875055355222369,0.7747200607325868,0.4887075346365534,0.5738596824191814,0.6598342506484469,0.5045865755677864,0.6148541785285,0.6194091225406465
client_6,0.4838995381792876,0.7769975327386601,0.4851648004048839,0.5768330486493326,0.6597077244258872,0.5004112102233188,0.6127664958562662,0.62497627633327
client_7,0.4853545897387233,0.7801606883026507,0.4871892199658379,0.5720883153033466,0.6636933004365154,0.5012968937812362,0.6076421838426014,0.6194091225406465
client_8,0.4783323843866641,0.7752261656228253,0.4792180679445815,0.5678496868475992,0.6677421395584234,0.4930726893148605,0.6068830265072436,0.6325678496868476
client_9,0.4936420573163788,0.7620674384766243,0.4947175302081356,0.5832858859998735,0.6468653128360853,0.5083190991332954,0.6202315429872841,0.610489023850193
