,Round_0,Round_1,Round_2_512,Round_2_515,Round_2_513,Round_2_514,Round_2_516,Round_2_517
client_0,0.5775289428734105,0.7824381603087239,0.6333902701334851,0.5271715062946796,0.5069273106851395,0.6730562409059277,0.749351553109382,0.4904156386411084
client_1,0.5760738913139748,0.7811096349718479,0.6356044790282787,0.5254634022901247,0.5056620484595432,0.6731195040172075,0.7461883975453912,0.4906054279749478
client_2,0.578035047763649,0.7854115265388751,0.636490162586196,0.5307775036376289,0.510470044916809,0.6819763395963814,0.7537799708989689,0.4955399506547732
client_3,0.5779717846523692,0.7780730056304169,0.6359207945846777,0.5268551907382805,0.5071803631302587,0.6733092933510471,0.747327133548428,0.4894034288606314
client_4,0.5818940975517176,0.7789586891883343,0.6433225786044158,0.5244511925096477,0.5035743657873094,0.6747643449104826,0.7513127095590562,0.4864300626304801
client_5,0.5713924210792687,0.7790852154108939,0.6356044790282787,0.5278041374074777,0.5093945720250522,0.6731827671284873,0.7487821851078637,0.4926298475359018
client_6,0.5803757828810021,0.7818055291959258,0.6391472132599482,0.524324666287088,0.504396786233947,0.6741949769089643,0.7491617637755424,0.4887707977478332
client_7,0.5755677864237363,0.7843360536471183,0.6390206870373885,0.5237552982855697,0.5064844689061808,0.6752704498007212,0.7494780793319415,0.4918706902005441
client_8,0.5864490415638641,0.7802239514139305,0.6451572088315304,0.5232491933953312,0.497627633327007,0.672613399126969,0.7425191370911621,0.4843423799582463
client_9,0.5722781046371861,0.7680774340482065,0.6258619598911874,0.5307142405263491,0.5157208831530334,0.6772948693616752,0.7466312393243499,0.4990194217751629
